Pref,Pref.name,Age,DiagnoseYear,Sex,Population,CaseCount.TB,CaseCount.STBBI
5106,Deyang,"[57,60)",2014,0,80907,42,40
5106,Deyang,"[57,60)",2014,1,85097,126,74
5106,Deyang,"[57,60)",2015,0,72062,27,48
5106,Deyang,"[57,60)",2015,1,76929,113,99
5106,Deyang,"[57,60)",2016,0,60797,18,74
5106,Deyang,"[57,60)",2016,1,65000,101,108
5106,Deyang,"[57,60)",2017,0,47312,22,48
5106,Deyang,"[57,60)",2017,1,49479,51,106
5106,Deyang,"[57,60)",2018,0,34803,6,61
5106,Deyang,"[57,60)",2018,1,33393,33,90
5106,Deyang,"[60,63)",2005,0,48071,48,8
5106,Deyang,"[60,63)",2005,1,52899,117,18
5106,Deyang,"[60,63)",2006,0,49922,37,5
5106,Deyang,"[60,63)",2006,1,54830,108,15
5106,Deyang,"[60,63)",2007,0,51858,48,15
5106,Deyang,"[60,63)",2007,1,58054,161,22
5106,Deyang,"[60,63)",2008,0,51900,43,8
5106,Deyang,"[60,63)",2008,1,59067,120,28
5106,Deyang,"[60,63)",2009,0,59103,34,16
5106,Deyang,"[60,63)",2009,1,66014,112,34
5106,Deyang,"[60,63)",2010,0,62878,35,16
5106,Deyang,"[60,63)",2010,1,67095,121,42
5106,Deyang,"[60,63)",2011,0,71246,42,30
5106,Deyang,"[60,63)",2011,1,72691,112,51
5106,Deyang,"[60,63)",2012,0,81460,34,40
5106,Deyang,"[60,63)",2012,1,79590,139,48
5106,Deyang,"[60,63)",2013,0,91492,53,49
5106,Deyang,"[60,63)",2013,1,88002,115,77
5106,Deyang,"[60,63)",2014,0,95085,53,48
5106,Deyang,"[60,63)",2014,1,91796,144,88
5106,Deyang,"[60,63)",2015,0,91735,66,57
5106,Deyang,"[60,63)",2015,1,90905,140,98
5106,Deyang,"[60,63)",2016,0,84720,38,79
5106,Deyang,"[60,63)",2016,1,86139,113,123
5106,Deyang,"[60,63)",2017,0,79794,25,95
5106,Deyang,"[60,63)",2017,1,82579,61,157
5106,Deyang,"[60,63)",2018,0,71115,19,91
5106,Deyang,"[60,63)",2018,1,74701,63,157
5106,Deyang,"[63,66)",2005,0,42383,50,5
5106,Deyang,"[63,66)",2005,1,48739,138,14
5106,Deyang,"[63,66)",2006,0,43436,48,6
5106,Deyang,"[63,66)",2006,1,49174,92,13
5106,Deyang,"[63,66)",2007,0,43986,36,8
5106,Deyang,"[63,66)",2007,1,48932,126,20
5106,Deyang,"[63,66)",2008,0,46577,37,7
5106,Deyang,"[63,66)",2008,1,50357,132,17
5106,Deyang,"[63,66)",2009,0,48437,24,12
5106,Deyang,"[63,66)",2009,1,52278,97,26
5106,Deyang,"[63,66)",2010,0,50390,35,16
5106,Deyang,"[63,66)",2010,1,55450,84,45
5106,Deyang,"[63,66)",2011,0,50497,24,21
5106,Deyang,"[63,66)",2011,1,56497,109,39
5106,Deyang,"[63,66)",2012,0,57627,33,31
5106,Deyang,"[63,66)",2012,1,63275,85,68
5106,Deyang,"[63,66)",2013,0,61403,32,39
5106,Deyang,"[63,66)",2013,1,64410,78,61
5106,Deyang,"[63,66)",2014,0,69693,30,28
5106,Deyang,"[63,66)",2014,1,69908,89,72
5106,Deyang,"[63,66)",2015,0,79864,39,47
5106,Deyang,"[63,66)",2015,1,76711,153,100
5106,Deyang,"[63,66)",2016,0,89843,41,71
5106,Deyang,"[63,66)",2016,1,84970,125,101
5106,Deyang,"[63,66)",2017,0,93498,33,92
5106,Deyang,"[63,66)",2017,1,88786,99,149
5106,Deyang,"[63,66)",2018,0,90351,16,123
5106,Deyang,"[63,66)",2018,1,88082,76,184
5106,Deyang,"[66,69)",2005,0,38108,15,4
5106,Deyang,"[66,69)",2005,1,42469,106,9
5106,Deyang,"[66,69)",2006,0,38739,30,4
5106,Deyang,"[66,69)",2006,1,43351,100,9
5106,Deyang,"[66,69)",2007,0,40178,41,7
5106,Deyang,"[66,69)",2007,1,45112,117,8
5106,Deyang,"[66,69)",2008,0,40620,38,6
5106,Deyang,"[66,69)",2008,1,45906,111,30
5106,Deyang,"[66,69)",2009,0,41707,28,14
5106,Deyang,"[66,69)",2009,1,46437,90,34
5106,Deyang,"[66,69)",2010,0,42326,22,28
5106,Deyang,"[66,69)",2010,1,46343,96,36
5106,Deyang,"[66,69)",2011,0,44912,26,22
5106,Deyang,"[66,69)",2011,1,47822,93,36
5106,Deyang,"[66,69)",2012,0,46797,26,23
5106,Deyang,"[66,69)",2012,1,49787,68,36
5106,Deyang,"[66,69)",2013,0,48785,19,32
5106,Deyang,"[66,69)",2013,1,52965,67,43
5106,Deyang,"[66,69)",2014,0,48984,36,24
5106,Deyang,"[66,69)",2014,1,54111,88,48
5106,Deyang,"[66,69)",2015,0,56048,36,31
5106,Deyang,"[66,69)",2015,1,60796,90,61
5106,Deyang,"[66,69)",2016,0,59846,26,44
5106,Deyang,"[66,69)",2016,1,62061,68,74
5106,Deyang,"[66,69)",2017,0,68069,20,53
5106,Deyang,"[66,69)",2017,1,67554,63,104
5106,Deyang,"[66,69)",2018,0,78208,20,69
5106,Deyang,"[66,69)",2018,1,74359,53,142
5106,Deyang,"[69,72)",2005,0,33800,23,3
5106,Deyang,"[69,72)",2005,1,34543,121,5
5106,Deyang,"[69,72)",2006,0,35247,28,1
5106,Deyang,"[69,72)",2006,1,37412,83,10
5106,Deyang,"[69,72)",2007,0,36066,39,6
5106,Deyang,"[69,72)",2007,1,39664,123,9
5106,Deyang,"[69,72)",2008,0,35960,28,7
5106,Deyang,"[69,72)",2008,1,39154,86,10
5106,Deyang,"[69,72)",2009,0,36652,41,9
5106,Deyang,"[69,72)",2009,1,40128,100,18
5106,Deyang,"[69,72)",2010,0,38129,33,14
5106,Deyang,"[69,72)",2010,1,41944,98,40
5106,Deyang,"[69,72)",2011,0,38649,36,14
5106,Deyang,"[69,72)",2011,1,42831,77,35
5106,Deyang,"[69,72)",2012,0,39791,22,16
5106,Deyang,"[69,72)",2012,1,43492,87,38
5106,Deyang,"[69,72)",2013,0,40505,23,22
5106,Deyang,"[69,72)",2013,1,43595,79,41
5106,Deyang,"[69,72)",2014,0,43106,24,19
5106,Deyang,"[69,72)",2014,1,45166,91,42
5106,Deyang,"[69,72)",2015,0,45042,15,25
5106,Deyang,"[69,72)",2015,1,47215,85,51
5106,Deyang,"[69,72)",2016,0,47094,25,32
5106,Deyang,"[69,72)",2016,1,50449,75,56
5106,Deyang,"[69,72)",2017,0,47420,19,42
5106,Deyang,"[69,72)",2017,1,51733,41,93
5106,Deyang,"[69,72)",2018,0,54442,12,50
5106,Deyang,"[69,72)",2018,1,58393,41,105
5106,Deyang,"[72,75)",2005,0,29502,18,1
5106,Deyang,"[72,75)",2005,1,31494,75,4
5106,Deyang,"[72,75)",2006,0,29398,25,1
5106,Deyang,"[72,75)",2006,1,30230,97,7
5106,Deyang,"[72,75)",2007,0,30172,25,3
5106,Deyang,"[72,75)",2007,1,29935,96,10
5106,Deyang,"[72,75)",2008,0,31189,30,5
5106,Deyang,"[72,75)",2008,1,30841,110,11
5106,Deyang,"[72,75)",2009,0,32648,19,8
5106,Deyang,"[72,75)",2009,1,33533,92,29
5106,Deyang,"[72,75)",2010,0,33551,32,11
5106,Deyang,"[72,75)",2010,1,35699,96,20
5106,Deyang,"[72,75)",2011,0,33603,22,13
5106,Deyang,"[72,75)",2011,1,35398,85,21
5106,Deyang,"[72,75)",2012,0,34395,31,14
5106,Deyang,"[72,75)",2012,1,36445,60,36
5106,Deyang,"[72,75)",2013,0,35950,27,19
5106,Deyang,"[72,75)",2013,1,38293,48,35
5106,Deyang,"[72,75)",2014,0,36596,26,14
5106,Deyang,"[72,75)",2014,1,39256,73,46
5106,Deyang,"[72,75)",2015,0,37838,28,16
5106,Deyang,"[72,75)",2015,1,40033,72,47
5106,Deyang,"[72,75)",2016,0,38700,17,22
5106,Deyang,"[72,75)",2016,1,40338,54,68
5106,Deyang,"[72,75)",2017,0,41372,23,26
5106,Deyang,"[72,75)",2017,1,41979,46,68
5106,Deyang,"[72,75)",2018,0,43419,12,46
5106,Deyang,"[72,75)",2018,1,44089,43,92
5106,Deyang,"[75,78)",2005,0,24756,15,2
5106,Deyang,"[75,78)",2005,1,25094,63,4
5106,Deyang,"[75,78)",2006,0,24535,14,3
5106,Deyang,"[75,78)",2006,1,25105,84,6
5106,Deyang,"[75,78)",2007,0,25471,21,3
5106,Deyang,"[75,78)",2007,1,26075,86,8
5106,Deyang,"[75,78)",2008,0,26440,22,3
5106,Deyang,"[75,78)",2008,1,27112,73,7
5106,Deyang,"[75,78)",2009,0,26440,22,10
5106,Deyang,"[75,78)",2009,1,26110,64,13
5106,Deyang,"[75,78)",2010,0,27256,12,10
5106,Deyang,"[75,78)",2010,1,25979,60,20
5106,Deyang,"[75,78)",2011,0,28315,19,14
5106,Deyang,"[75,78)",2011,1,26947,61,18
5106,Deyang,"[75,78)",2012,0,29744,19,14
5106,Deyang,"[75,78)",2012,1,29418,55,36
5106,Deyang,"[75,78)",2013,0,30695,16,17
5106,Deyang,"[75,78)",2013,1,31452,47,41
5106,Deyang,"[75,78)",2014,0,30878,18,14
5106,Deyang,"[75,78)",2014,1,31335,48,32
5106,Deyang,"[75,78)",2015,0,31733,19,14
5106,Deyang,"[75,78)",2015,1,32418,55,33
5106,Deyang,"[75,78)",2016,0,33326,20,16
5106,Deyang,"[75,78)",2016,1,34247,52,52
5106,Deyang,"[75,78)",2017,0,34057,17,24
5106,Deyang,"[75,78)",2017,1,35255,41,58
5106,Deyang,"[75,78)",2018,0,35357,16,32
5106,Deyang,"[75,78)",2018,1,36114,34,102
5106,Deyang,"[78,Inf)",2005,0,45106,18,3
5106,Deyang,"[78,Inf)",2005,1,36080,69,9
5106,Deyang,"[78,Inf)",2006,0,48435,30,2
5106,Deyang,"[78,Inf)",2006,1,39512,85,14
5106,Deyang,"[78,Inf)",2007,0,50984,25,7
5106,Deyang,"[78,Inf)",2007,1,42202,136,19
5106,Deyang,"[78,Inf)",2008,0,53992,26,12
5106,Deyang,"[78,Inf)",2008,1,45663,107,24
5106,Deyang,"[78,Inf)",2009,0,56703,27,21
5106,Deyang,"[78,Inf)",2009,1,48678,89,31
5106,Deyang,"[78,Inf)",2010,0,59760,29,24
5106,Deyang,"[78,Inf)",2010,1,51915,83,67
5106,Deyang,"[78,Inf)",2011,0,63267,22,19
5106,Deyang,"[78,Inf)",2011,1,55913,83,50
5106,Deyang,"[78,Inf)",2012,0,65658,23,29
5106,Deyang,"[78,Inf)",2012,1,57836,90,46
5106,Deyang,"[78,Inf)",2013,0,69110,34,30
5106,Deyang,"[78,Inf)",2013,1,60751,77,69
5106,Deyang,"[78,Inf)",2014,0,73204,34,27
5106,Deyang,"[78,Inf)",2014,1,65321,95,60
5106,Deyang,"[78,Inf)",2015,0,76649,44,36
5106,Deyang,"[78,Inf)",2015,1,69447,99,72
5106,Deyang,"[78,Inf)",2016,0,80640,41,33
5106,Deyang,"[78,Inf)",2016,1,74110,89,86
5106,Deyang,"[78,Inf)",2017,0,84529,26,75
5106,Deyang,"[78,Inf)",2017,1,78403,74,111
5106,Deyang,"[78,Inf)",2018,0,88473,33,57
5106,Deyang,"[78,Inf)",2018,1,83426,66,142
5107,Mianyang,"[0,12)",2005,0,295853,44,16
5107,Mianyang,"[0,12)",2005,1,307457,46,2
5107,Mianyang,"[0,12)",2006,0,278773,40,12
5107,Mianyang,"[0,12)",2006,1,289492,59,14
5107,Mianyang,"[0,12)",2007,0,252643,35,18
5107,Mianyang,"[0,12)",2007,1,263920,48,14
5107,Mianyang,"[0,12)",2008,0,235733,23,13
5107,Mianyang,"[0,12)",2008,1,247762,42,15
5107,Mianyang,"[0,12)",2009,0,221835,10,31
5107,Mianyang,"[0,12)",2009,1,234551,21,32
5107,Mianyang,"[0,12)",2010,0,207869,11,37
5107,Mianyang,"[0,12)",2010,1,221695,19,51
5107,Mianyang,"[0,12)",2011,0,195307,3,54
5107,Mianyang,"[0,12)",2011,1,211310,13,82
5107,Mianyang,"[0,12)",2012,0,191638,4,53
5107,Mianyang,"[0,12)",2012,1,208211,6,85
5107,Mianyang,"[0,12)",2013,0,190750,1,48
5107,Mianyang,"[0,12)",2013,1,207758,6,45
5107,Mianyang,"[0,12)",2014,0,192127,3,36
5107,Mianyang,"[0,12)",2014,1,209653,6,20
5107,Mianyang,"[0,12)",2015,0,194781,3,9
5107,Mianyang,"[0,12)",2015,1,212825,1,9
5107,Mianyang,"[0,12)",2016,0,198267,2,10
5107,Mianyang,"[0,12)",2016,1,216792,5,5
5107,Mianyang,"[0,12)",2017,0,202205,2,2
5107,Mianyang,"[0,12)",2017,1,221149,1,1
5107,Mianyang,"[0,12)",2018,0,206419,1,6
5107,Mianyang,"[0,12)",2018,1,225715,3,4
5107,Mianyang,"[12,15)",2005,0,105317,29,1
5107,Mianyang,"[12,15)",2005,1,110209,44,1
5107,Mianyang,"[12,15)",2006,0,99642,29,0
5107,Mianyang,"[12,15)",2006,1,103080,39,2
5107,Mianyang,"[12,15)",2007,0,106329,23,0
5107,Mianyang,"[12,15)",2007,1,108582,22,0
5107,Mianyang,"[12,15)",2008,0,100156,28,0
5107,Mianyang,"[12,15)",2008,1,101625,21,1
5107,Mianyang,"[12,15)",2009,0,97237,14,0
5107,Mianyang,"[12,15)",2009,1,97553,11,1
5107,Mianyang,"[12,15)",2010,0,86258,6,4
5107,Mianyang,"[12,15)",2010,1,86637,13,1
5107,Mianyang,"[12,15)",2011,0,84134,3,1
5107,Mianyang,"[12,15)",2011,1,83805,10,0
5107,Mianyang,"[12,15)",2012,0,76821,2,1
5107,Mianyang,"[12,15)",2012,1,77285,4,0
5107,Mianyang,"[12,15)",2013,0,66847,5,1
5107,Mianyang,"[12,15)",2013,1,68507,5,0
5107,Mianyang,"[12,15)",2014,0,55745,9,0
5107,Mianyang,"[12,15)",2014,1,59377,8,1
5107,Mianyang,"[12,15)",2015,0,51778,5,0
5107,Mianyang,"[12,15)",2015,1,55602,7,0
5107,Mianyang,"[12,15)",2016,0,49242,9,0
5107,Mianyang,"[12,15)",2016,1,53050,4,1
5107,Mianyang,"[12,15)",2017,0,48123,9,0
5107,Mianyang,"[12,15)",2017,1,52002,9,1
5107,Mianyang,"[12,15)",2018,0,47911,5,0
5107,Mianyang,"[12,15)",2018,1,51925,2,0
5107,Mianyang,"[15,18)",2005,0,113328,78,12
5107,Mianyang,"[15,18)",2005,1,120961,115,7
5107,Mianyang,"[15,18)",2006,0,112155,95,8
5107,Mianyang,"[15,18)",2006,1,120233,145,17
5107,Mianyang,"[15,18)",2007,0,103330,78,7
5107,Mianyang,"[15,18)",2007,1,109419,100,16
5107,Mianyang,"[15,18)",2008,0,102612,53,7
5107,Mianyang,"[15,18)",2008,1,106996,105,8
5107,Mianyang,"[15,18)",2009,0,97433,32,10
5107,Mianyang,"[15,18)",2009,1,100422,52,9
5107,Mianyang,"[15,18)",2010,0,104805,40,16
5107,Mianyang,"[15,18)",2010,1,106697,51,10
5107,Mianyang,"[15,18)",2011,0,99416,35,13
5107,Mianyang,"[15,18)",2011,1,100651,51,16
5107,Mianyang,"[15,18)",2012,0,97180,31,10
5107,Mianyang,"[15,18)",2012,1,97386,46,6
5107,Mianyang,"[15,18)",2013,0,86681,22,8
5107,Mianyang,"[15,18)",2013,1,87059,34,12
5107,Mianyang,"[15,18)",2014,0,84791,15,10
5107,Mianyang,"[15,18)",2014,1,84526,24,12
5107,Mianyang,"[15,18)",2015,0,77524,12,14
5107,Mianyang,"[15,18)",2015,1,78081,32,13
5107,Mianyang,"[15,18)",2016,0,67467,48,14
5107,Mianyang,"[15,18)",2016,1,69226,53,10
5107,Mianyang,"[15,18)",2017,0,56219,25,6
5107,Mianyang,"[15,18)",2017,1,59942,49,18
5107,Mianyang,"[15,18)",2018,0,52088,15,22
5107,Mianyang,"[15,18)",2018,1,55979,21,7
5107,Mianyang,"[18,21)",2005,0,115475,131,66
5107,Mianyang,"[18,21)",2005,1,123333,248,66
5107,Mianyang,"[18,21)",2006,0,115959,159,45
5107,Mianyang,"[18,21)",2006,1,123948,281,59
5107,Mianyang,"[18,21)",2007,0,114876,185,38
5107,Mianyang,"[18,21)",2007,1,122717,279,37
5107,Mianyang,"[18,21)",2008,0,104680,131,27
5107,Mianyang,"[18,21)",2008,1,112032,256,39
5107,Mianyang,"[18,21)",2009,0,104826,101,43
5107,Mianyang,"[18,21)",2009,1,112632,191,50
5107,Mianyang,"[18,21)",2010,0,98141,84,58
5107,Mianyang,"[18,21)",2010,1,103987,129,38
5107,Mianyang,"[18,21)",2011,0,100071,88,65
5107,Mianyang,"[18,21)",2011,1,104233,129,41
5107,Mianyang,"[18,21)",2012,0,97434,78,75
5107,Mianyang,"[18,21)",2012,1,100233,144,35
5107,Mianyang,"[18,21)",2013,0,106742,51,51
5107,Mianyang,"[18,21)",2013,1,108465,104,33
5107,Mianyang,"[18,21)",2014,0,102501,47,49
5107,Mianyang,"[18,21)",2014,1,103597,122,48
5107,Mianyang,"[18,21)",2015,0,100706,52,95
5107,Mianyang,"[18,21)",2015,1,100792,105,53
5107,Mianyang,"[18,21)",2016,0,90117,62,58
5107,Mianyang,"[18,21)",2016,1,90401,121,47
5107,Mianyang,"[18,21)",2017,0,87865,45,70
5107,Mianyang,"[18,21)",2017,1,87512,132,68
5107,Mianyang,"[18,21)",2018,0,80151,40,48
5107,Mianyang,"[18,21)",2018,1,80625,79,44
5107,Mianyang,"[21,24)",2005,0,71705,84,65
5107,Mianyang,"[21,24)",2005,1,78355,135,75
5107,Mianyang,"[21,24)",2006,0,72243,93,32
5107,Mianyang,"[21,24)",2006,1,78041,180,46
5107,Mianyang,"[21,24)",2007,0,84401,127,38
5107,Mianyang,"[21,24)",2007,1,91045,212,62
5107,Mianyang,"[21,24)",2008,0,103989,117,49
5107,Mianyang,"[21,24)",2008,1,111333,210,66
5107,Mianyang,"[21,24)",2009,0,105589,119,105
5107,Mianyang,"[21,24)",2009,1,113048,195,55
5107,Mianyang,"[21,24)",2010,0,106880,107,118
5107,Mianyang,"[21,24)",2010,1,114261,129,81
5107,Mianyang,"[21,24)",2011,0,100110,131,122
5107,Mianyang,"[21,24)",2011,1,107181,191,71
5107,Mianyang,"[21,24)",2012,0,104050,87,115
5107,Mianyang,"[21,24)",2012,1,111782,125,52
5107,Mianyang,"[21,24)",2013,0,100803,79,111
5107,Mianyang,"[21,24)",2013,1,106801,137,65
5107,Mianyang,"[21,24)",2014,0,105231,65,96
5107,Mianyang,"[21,24)",2014,1,109727,117,58
5107,Mianyang,"[21,24)",2015,0,104114,63,106
5107,Mianyang,"[21,24)",2015,1,107388,113,73
5107,Mianyang,"[21,24)",2016,0,114052,75,92
5107,Mianyang,"[21,24)",2016,1,116314,133,80
5107,Mianyang,"[21,24)",2017,0,109852,69,68
5107,Mianyang,"[21,24)",2017,1,111538,122,100
5107,Mianyang,"[21,24)",2018,0,107789,55,79
5107,Mianyang,"[21,24)",2018,1,108506,101,91
5107,Mianyang,"[24,27)",2005,0,66301,105,39
5107,Mianyang,"[24,27)",2005,1,64417,163,102
5107,Mianyang,"[24,27)",2006,0,62934,95,58
5107,Mianyang,"[24,27)",2006,1,65297,178,74
5107,Mianyang,"[24,27)",2007,0,63808,111,50
5107,Mianyang,"[24,27)",2007,1,69357,193,73
5107,Mianyang,"[24,27)",2008,0,60641,85,58
5107,Mianyang,"[24,27)",2008,1,66652,150,54
5107,Mianyang,"[24,27)",2009,0,62298,93,72
5107,Mianyang,"[24,27)",2009,1,67299,140,66
5107,Mianyang,"[24,27)",2010,0,76757,79,99
5107,Mianyang,"[24,27)",2010,1,82581,113,70
5107,Mianyang,"[24,27)",2011,0,99615,84,158
5107,Mianyang,"[24,27)",2011,1,106338,156,80
5107,Mianyang,"[24,27)",2012,0,104850,112,131
5107,Mianyang,"[24,27)",2012,1,112122,133,62
5107,Mianyang,"[24,27)",2013,0,109394,75,114
5107,Mianyang,"[24,27)",2013,1,117142,135,56
5107,Mianyang,"[24,27)",2014,0,104975,77,85
5107,Mianyang,"[24,27)",2014,1,112980,133,67
5107,Mianyang,"[24,27)",2015,0,110304,77,136
5107,Mianyang,"[24,27)",2015,1,119443,114,91
5107,Mianyang,"[24,27)",2016,0,107617,61,117
5107,Mianyang,"[24,27)",2016,1,115382,113,81
5107,Mianyang,"[24,27)",2017,0,112035,75,91
5107,Mianyang,"[24,27)",2017,1,118530,151,83
5107,Mianyang,"[24,27)",2018,0,110635,48,99
5107,Mianyang,"[24,27)",2018,1,116070,89,89
5107,Mianyang,"[27,30)",2005,0,105536,103,48
5107,Mianyang,"[27,30)",2005,1,104056,165,89
5107,Mianyang,"[27,30)",2006,0,88190,91,65
5107,Mianyang,"[27,30)",2006,1,84302,190,75
5107,Mianyang,"[27,30)",2007,0,67433,95,56
5107,Mianyang,"[27,30)",2007,1,62210,130,65
5107,Mianyang,"[27,30)",2008,0,56054,68,39
5107,Mianyang,"[27,30)",2008,1,53026,169,40
5107,Mianyang,"[27,30)",2009,0,53572,81,81
5107,Mianyang,"[27,30)",2009,1,54764,125,49
5107,Mianyang,"[27,30)",2010,0,56498,63,103
5107,Mianyang,"[27,30)",2010,1,61015,108,84
5107,Mianyang,"[27,30)",2011,0,56410,70,103
5107,Mianyang,"[27,30)",2011,1,61747,95,68
5107,Mianyang,"[27,30)",2012,0,61582,76,72
5107,Mianyang,"[27,30)",2012,1,66416,95,39
5107,Mianyang,"[27,30)",2013,0,79296,87,77
5107,Mianyang,"[27,30)",2013,1,85488,91,48
5107,Mianyang,"[27,30)",2014,0,104593,66,76
5107,Mianyang,"[27,30)",2014,1,112154,86,54
5107,Mianyang,"[27,30)",2015,0,111385,92,115
5107,Mianyang,"[27,30)",2015,1,119891,110,87
5107,Mianyang,"[27,30)",2016,0,116653,56,137
5107,Mianyang,"[27,30)",2016,1,125907,127,91
5107,Mianyang,"[27,30)",2017,0,112379,56,113
5107,Mianyang,"[27,30)",2017,1,122070,116,78
5107,Mianyang,"[27,30)",2018,0,117541,50,107
5107,Mianyang,"[27,30)",2018,1,128449,65,97
5107,Mianyang,"[30,33)",2005,0,150299,141,59
5107,Mianyang,"[30,33)",2005,1,153419,265,122
5107,Mianyang,"[30,33)",2006,0,136983,159,54
5107,Mianyang,"[30,33)",2006,1,137693,243,135
5107,Mianyang,"[30,33)",2007,0,120307,153,68
5107,Mianyang,"[30,33)",2007,1,119595,256,84
5107,Mianyang,"[30,33)",2008,0,96970,103,58
5107,Mianyang,"[30,33)",2008,1,93324,236,57
5107,Mianyang,"[30,33)",2009,0,80338,69,63
5107,Mianyang,"[30,33)",2009,1,74544,137,72
5107,Mianyang,"[30,33)",2010,0,61272,75,83
5107,Mianyang,"[30,33)",2010,1,54606,126,74
5107,Mianyang,"[30,33)",2011,0,52430,94,83
5107,Mianyang,"[30,33)",2011,1,48547,128,81
5107,Mianyang,"[30,33)",2012,0,52880,82,81
5107,Mianyang,"[30,33)",2012,1,53822,91,40
5107,Mianyang,"[30,33)",2013,0,58567,117,75
5107,Mianyang,"[30,33)",2013,1,63352,99,60
5107,Mianyang,"[30,33)",2014,0,60593,108,69
5107,Mianyang,"[30,33)",2014,1,66583,91,47
5107,Mianyang,"[30,33)",2015,0,67141,101,91
5107,Mianyang,"[30,33)",2015,1,72852,75,56
5107,Mianyang,"[30,33)",2016,0,85524,53,93
5107,Mianyang,"[30,33)",2016,1,92631,73,57
5107,Mianyang,"[30,33)",2017,0,110986,67,88
5107,Mianyang,"[30,33)",2017,1,119372,112,70
5107,Mianyang,"[30,33)",2018,0,117678,46,98
5107,Mianyang,"[30,33)",2018,1,126918,78,125
5107,Mianyang,"[33,36)",2005,0,168990,110,60
5107,Mianyang,"[33,36)",2005,1,175501,274,88
5107,Mianyang,"[33,36)",2006,0,162863,114,67
5107,Mianyang,"[33,36)",2006,1,167685,227,104
5107,Mianyang,"[33,36)",2007,0,150248,140,68
5107,Mianyang,"[33,36)",2007,1,151703,257,78
5107,Mianyang,"[33,36)",2008,0,142969,114,53
5107,Mianyang,"[33,36)",2008,1,143418,221,88
5107,Mianyang,"[33,36)",2009,0,130197,75,97
5107,Mianyang,"[33,36)",2009,1,128539,157,77
5107,Mianyang,"[33,36)",2010,0,114916,88,125
5107,Mianyang,"[33,36)",2010,1,112374,117,87
5107,Mianyang,"[33,36)",2011,0,93765,35,114
5107,Mianyang,"[33,36)",2011,1,89028,98,79
5107,Mianyang,"[33,36)",2012,0,79686,73,83
5107,Mianyang,"[33,36)",2012,1,73550,90,67
5107,Mianyang,"[33,36)",2013,0,63072,43,61
5107,Mianyang,"[33,36)",2013,1,56716,63,57
5107,Mianyang,"[33,36)",2014,0,56125,45,49
5107,Mianyang,"[33,36)",2014,1,52960,69,49
5107,Mianyang,"[33,36)",2015,0,57823,44,72
5107,Mianyang,"[33,36)",2015,1,59663,67,55
5107,Mianyang,"[33,36)",2016,0,64138,24,59
5107,Mianyang,"[33,36)",2016,1,69828,55,77
5107,Mianyang,"[33,36)",2017,0,66363,34,58
5107,Mianyang,"[33,36)",2017,1,73196,69,67
5107,Mianyang,"[33,36)",2018,0,72865,35,54
5107,Mianyang,"[33,36)",2018,1,79306,35,57
5107,Mianyang,"[36,39)",2005,0,159840,108,56
5107,Mianyang,"[36,39)",2005,1,167589,202,91
5107,Mianyang,"[36,39)",2006,0,170152,158,50
5107,Mianyang,"[36,39)",2006,1,178260,254,92
5107,Mianyang,"[36,39)",2007,0,167241,152,49
5107,Mianyang,"[36,39)",2007,1,174271,267,68
5107,Mianyang,"[36,39)",2008,0,162293,117,49
5107,Mianyang,"[36,39)",2008,1,166023,254,64
5107,Mianyang,"[36,39)",2009,0,156625,116,87
5107,Mianyang,"[36,39)",2009,1,158947,222,88
5107,Mianyang,"[36,39)",2010,0,145247,107,112
5107,Mianyang,"[36,39)",2010,1,144750,189,98
5107,Mianyang,"[36,39)",2011,0,139886,89,115
5107,Mianyang,"[36,39)",2011,1,139087,162,108
5107,Mianyang,"[36,39)",2012,0,129405,114,105
5107,Mianyang,"[36,39)",2012,1,127273,161,94
5107,Mianyang,"[36,39)",2013,0,116335,86,84
5107,Mianyang,"[36,39)",2013,1,114000,140,90
5107,Mianyang,"[36,39)",2014,0,96945,60,74
5107,Mianyang,"[36,39)",2014,1,92919,132,84
5107,Mianyang,"[36,39)",2015,0,84044,77,79
5107,Mianyang,"[36,39)",2015,1,78908,138,89
5107,Mianyang,"[36,39)",2016,0,68071,35,48
5107,Mianyang,"[36,39)",2016,1,62839,59,76
5107,Mianyang,"[36,39)",2017,0,61342,42,51
5107,Mianyang,"[36,39)",2017,1,59268,58,51
5107,Mianyang,"[36,39)",2018,0,63019,30,46
5107,Mianyang,"[36,39)",2018,1,65823,43,57
5107,Mianyang,"[39,42)",2005,0,149209,110,48
5107,Mianyang,"[39,42)",2005,1,161587,192,88
5107,Mianyang,"[39,42)",2006,0,144021,125,54
5107,Mianyang,"[39,42)",2006,1,153239,191,70
5107,Mianyang,"[39,42)",2007,0,148447,113,36
5107,Mianyang,"[39,42)",2007,1,154940,252,61
5107,Mianyang,"[39,42)",2008,0,154183,111,48
5107,Mianyang,"[39,42)",2008,1,159356,200,77
5107,Mianyang,"[39,42)",2009,0,164686,110,61
5107,Mianyang,"[39,42)",2009,1,170352,243,83
5107,Mianyang,"[39,42)",2010,0,162711,90,110
5107,Mianyang,"[39,42)",2010,1,167731,231,116
5107,Mianyang,"[39,42)",2011,0,159390,93,117
5107,Mianyang,"[39,42)",2011,1,161758,172,96
5107,Mianyang,"[39,42)",2012,0,155752,83,83
5107,Mianyang,"[39,42)",2012,1,157425,162,109
5107,Mianyang,"[39,42)",2013,0,146429,119,79
